Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,spotify_track_id,release_date_raw,release_date
10118,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Nem de Graça,Nem de Graça,single,spotify:track:11Y1IGMIThaxu4ijcXRNYs,0.706,0.811,7.0,-5.26,0.049,0.336,0.0,0.241,0.928,163.943,172203.0,https://www.youtube.com/watch?v=yfGcpnp9Wgc,Pixote - Nem de Graça (Lyric Vídeo),Grupo Pixote,68528311.0,648043.0,7497.0,"Inscreva-se em nosso canal: http://bit.ly/GrupoPixote 

Acompanhe o Pixote nas redes sociais: 

Facebook: http://facebook.com/grupopixote
Instagram: @grupopixote (http://instagram.com/grupopixote) 
Twitter: @GrPixote (http://twitter.com/grpixote)
Site: https://www.grupopixote.com.br
                            Letra: 
É que não sobrou espaço pra outro alguém
Minha Saudade só cabe no teu abraço, no de mais ninguém
Tenho dó de quem me conhecer agora
Que todo amor eu tô jogando fora
E qualquer um que bate aqui nesse meu coração
Não passa nem da porta

Se essa boca não beijasse tão bem
Se esse abraço não fosse tão massa
Se que saber se eu quero outro alguém
Nem de graça, nem de graça

Leva mal não
Só tem espaço pra você no coração

É que não sobrou espaço pra outro alguém
Minha Saudade só cabe no teu abraço, no de mais ninguém
Tenho dó de quem me conhecer agora
Que todo amor eu tô jogando fora
E qualquer um que bate aqui nesse meu coração
Não passa nem da porta

Se essa boca não beijasse tão bem
Se esse abraço não fosse tão massa
Se que saber se eu quero outro alguém
Nem de graça, nem de graça

Se essa boca não beijasse tão bem
Se esse abraço não fosse tão massa
Se que saber se eu quero outro alguém
Nem de graça, nem de graça

Leva mal não
Só tem espaço pra você no coração",True,True,84680164.0,11Y1IGMIThaxu4ijcXRNYs,2018-06-12,2018-06-12
10119,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Papo Furado / Quero Mais / História de Cinema / Amor Eterno,Respeita Minha História,album,spotify:track:2GfhSjgfkG601z4BLXnzNn,0.392,0.679,11.0,-7.462,0.0922,0.728,0.0,0.0741,0.699,88.625,392303.0,https://www.youtube.com/watch?v=Yt-M8LK_efU,"Thiaguinho, Belo, Pixote - Papo furado, Quero mais, História de cinema, Amor eterno @radiofmodia",FM O Dia,3670691.0,20211.0,453.0,"Respeita Minha História com Thiaguinho, Belo e Pixote só aqui no canal da FM O Dia!

E, por aqui, vocês vão curtir as músicas PAPO FURADO, QUERO MAIS, HISTÓRIA DE CINEMA e AMOR ETERNO.

Assista também o Respeita Minha História completo, com todas as músicas: https://youtu.be/Yt-M8LK_efU

Assista Sorriso Maroto, Vitinho e Swing & Simpatia cantando juntos: https://youtu.be/G3_zL4Hsc-I

PAPO FURADO 
Letra
Sei que tem alguém do lado
Que tá me evitando, mas quer meu amor
Eu não sei mandar recado
Quando estou amando bem direto eu sou
Quer saber
Tô falando é com você
Por que não acreditar
No amor que eu quero te dar?
Não cai nessa armadilha tão botando pilha
Mas vou te dizer
Que essa história de passado é papo furado
Não tem nada a ver
Eu não sou só mais um conquistador
Meu amor é pra valer
Deixa então eu provar pra você
Não é fácil encontrar um amor pra se entregar
Então para de ouvir o que falam por aí

Quando estou com você qualquer um consegue ver
Tô vidrado, amarrado, loucamente apaixonado

Não é fácil encontrar um amor pra se entregar
Então para de ouvir o que falam por aí
Quando estou com você qualquer um consegue ver
Tô vidrado, amarrado, apaixonado

QUERO MAIS
Letra
Mais, quero mais, mais uma noite com você
No mesmo AP em frente ao mar, te desejo
Quero te amar como foi da primeira vez
Foi bom demais, demais

Faz, faz assim, faz faz faz com vontade, meu amor
Quero sentir o seu calor nos seus beijos
Me faz feliz, como foi da primeira vez
Foi bom demais, demais
Ah, meu amor
O que que você tem que mexeu comigo? 
Fez um vai e vem na minha cabeça
Eu só faço amor quando estou contigo
E longe de você, eu não vivo 
O que que você tem que mexeu comigo?
Fez um vai e vem na minha cabeça
Eu só faço amor quando estou contigo
E longe de você, eu não vivo

HISTÓRIA DE CINEMA
Letra

Encontrei
Nos seus olhos a razão de ser
Uma luz que veio clarear
Espantando a solidão
Que há tanto tempo foi a minha companheira
Hoje não choro mais

Encontrei
Nos seus olhos a razão de ser
Uma luz que veio clarear
Espantando a solidão
Que há tanto tempo foi a minha companheira
Hoje não choro mais

O nosso amor é feito um filme uma história de cinema
Só a gente faz
Incendiar nosso desejo repetindo aquela cena de amor
Eu gosto
De beijar a sua boca de tirar a sua roupa
Te pegar de jeito te encher de amor
Eu gosto
De beijar a sua boca de tirar a sua roupa
Te pegar de jeito te encher de amor

AMOR ETERNO
Letra
Quero Amor Eterno!...

Sabe, o meu coração
Guarda um tanto de amor
É o fruto do que você semeou
Você pode regar
Que o que der é só teu
Benza a Deus que você apareceu...

Eu tive um sonho ruim,
Vi você me deixar
Tava meio sem jeito de falar
Que bom poder desabafar...

Teu amor me mudou
Fez o homem que eu sou
Sabe dar tudo que eu quero
Você me trouxe a paz
Mal de amor nunca mais
Quero amor eterno...(2x)
Quero Amor Eterno!...

Inscreva-se no Canal da FM O Dia e ative as notificações: 🔔 http://bit.ly/YOUTUBE-fmodia 

#RespeitaMinhaHistória #FMODIA",True,True,12957139.0,2GfhSjgfkG601z4BLXnzNn,2021-10-08,2021-10-08
10120,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Chama no Privado - Ao Vivo,Live Mixturadin,album,spotify:track:6NOo9OLa1TKwdJhMbnwDU1,0.605,0.552,11.0,-9.279,0.0837,0.628,0.0,0.0685,0.65,168.085,163929.0,https://www.youtube.com/watch?v=1-0WfhNeanw,"Turma do Pagode, Pixote - Chama no Privado (Ao Vivo)",TurmadoPagodeVEVO,2849660.0,12594.0,265.0,"Vídeo Oficial de ""Chama no Privado"" do Turma do Pagode e Pixote.
Ouça agora: https://smb.lnk.to/ChamaNoPrivado

Ouça também as melhores do TDP: https://smb.lnk.to/TDPMelhores

LETRA
Chama no Privado
(Benicio Neto / Daniel Caon / Shylton Fernandes / Vinicius Poeta)

Desculpa a sinceridade
Mas aquele trouxa foi tarde
Quanta imaturidade
Não merece um pingo da sua saudade

Linda demais 
Pra sofrer por alguém tão de menos
Nem olha pra trás
Segue em frente lá pro meu apartamento

Se ele te largou, vem que eu te agarro
Se faltou amor, eu te amo fácil
Me chama no privado
Me chama no privado

Se ele te largou, vem que eu te agarro
Se faltou amor, eu te amo fácil
Me chama no privado
Me chama no privado
Tudo que ele esfriou
Vamo esquentar no quarto...

Siga o Turma do Pagode nas redes sociais!
https://www.facebook.com/turmadopagode
https://www.instagram.com/turmadopagode
https://www.twitter.com/turmadopagode
https://www.tiktok.com/@turmadopagode

#TurmaDoPagode #Pixote #ChamaNoPrivado #LiveMixturadin2",True,True,10714646.0,6NOo9OLa1TKwdJhMbnwDU1,2022-09-22,2022-09-22
10121,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Vou Ver e Te Aviso,Vou Ver e Te Aviso,single,spotify:track:1TyO0cC2UR6tC0TOwMztnX,0.549,0.723,2.0,-7.957,0.0814,0.608,2.29e-06,0.859,0.806,83.285,184291.0,https://www.youtube.com/watch?v=L4XiOq0opA8,Pixote - Vou Ver e Te Aviso - DVD Drive-In [Vídeo Oficial],Grupo Pixote,9948469.0,65144.0,1153.0,"Contato GRShows -  11 2533-6018
Siga o Grupo Pixote nas redes sociais!

Acompanhe o Pixote nas redes sociais: 

Facebook: http://facebook.com/grupopixote
Instagram: @grupopixote (http://instagram.com/grupopixote) 
Twitter: @GrPixote (http://twitter.com/grpixote)
Site: https://www.grupopixote.com.br
Ouça #VouVerETeAviso em todas as plataformas: https://ps.onerpm.com/vouvereteaviso

Vou Ver Te Aviso 

Uma chamada de madrugada
Quem acertar quem é eu dou um prêmio 
A dica é que eu terminei faz pouco tempo

Acertou quem disse ex
Pela voz de embriaguez, deve tá na balada
Bodada outra vez
E tá querendo me ver e precisa conversar
Até que enfim chegou minha hora de pisar

Não deu certo com ninguém e quer voltar comigo
Vou ver e te aviso 
Quer trocar o ""tuts tuts"" pelo meu carinho
Vou ver e te aviso.

#pixote",True,True,18799112.0,1TyO0cC2UR6tC0TOwMztnX,2021-04-02,2021-04-02
10122,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Você Não Sabe Voltar - Ao Vivo,Pixote House Music (Ao Vivo),album,spotify:track:6nXYDIFHCJuZu1l8F4E4Hg,0.626,0.796,7.0,-7.102,0.0421,0.513,0.0,0.84,0.603,87.966,167045.0,https://www.youtube.com/watch?v=0C8dwRD9Bhc,Pixote - Você Não Sabe Voltar (Ao Vivo) - DVD Drive-In,Grupo Pixote,185212.0,3575.0,106.0,"Inscreva-se em nosso canal: http://bit.ly/GrupoPixote 

Acompanhe o Pixote nas redes sociais: 

Facebook: http://facebook.com/grupopixote
Instagram: @grupopixote (http://instagram.com/grupopixote) 
Twitter: @GrPixote (http://twitter.com/grpixote)
Site: https://www.grupopixote.com.br

Você Não Sabe Voltar 

Lá vem você com esse papo cansado
Desenterrando outra briga do passado
Pelo que eu sei, eu já tava desculpado 
Você falou que era assunto encerrado

Eu fiz merda uma vez, eu já sei, não vou negar
Foi pra isso que voltou, pra voltar a relembrar?
Perdoar e jogar na minha cara não é perdoar

Tudo que eu errei faz questão de lembrar
Você não sabe voltar, você não sabe voltar
Se é pra remoer, pra quê me perdoar
Você não sabe voltar, você não sabe voltar

Mas eu sei terminar...",True,True,1804705.0,6nXYDIFHCJuZu1l8F4E4Hg,2022-12-16,2022-12-16
10123,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Vai Errar de Novo - Ao Vivo,Fã de Carteirinha Sunset (Ao Vivo),album,spotify:track:2Yr8mbDK3vamuW7A7ynoG4,0.61,0.856,0.0,-6.193,0.039,0.606,0.0,0.71,0.938,170.008,176103.0,https://www.youtube.com/watch?v=RoH_89bn09M,Pixote - Vai Errar de Novo (Ao Vivo) - DVD Fã de Carteirinha Sunset,Grupo Pixote,40737346.0,277389.0,2531.0,"Inscreva-se em nosso canal: http://bit.ly/GrupoPixote 

Acompanhe o Pixote nas redes sociais: 

Facebook: http://facebook.com/grupopixote
Instagram: @grupopixote (http://instagram.com/grupopixote) 
Twitter: @GrPixote (http://twitter.com/grpixote)
Site: https://www.grupopixote.com.br

Vai Errar de Novo

Era mais fácil ter falado a verdade
Doía menos ter cortado o mal pela raiz 
E eu aqui jurando que a gente era feliz

Depois que eu tentei, tentei, tentei
Eu me diminui pra me encaixar no seu amor
Mas você não cuidou, você só desprezou 

Eu te amei foi muito, muito, muito
Mas você amou pouco, pouco, pouco
Depois de me perder cê vai tentar com outro
E vai errar de novo, vai errar de novo, vai errar de novo

Um dia cê vai entender
Que o erro não tá em ninguém
Tá em você.

Composição:
Benício Neto / Junior Gomes / Leandro Rojas / Vine Show",True,True,43363406.0,2Yr8mbDK3vamuW7A7ynoG4,2019-11-22,2019-11-22
10124,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Mande um Sinal - Ao Vivo,15 Anos (Ao Vivo),album,spotify:track:3beOCT1wZvgiSANG0dKjjO,0.503,0.755,8.0,-6.21,0.064,0.461,0.0,0.912,0.627,166.644,236893.0,https://www.youtube.com/watch?v=dqMMM6HXw_k,Pixote - Mande Um Sinal - 15 Anos - Ao Vivo Em São Paulo,Atração Divulga,26128649.0,203098.0,3930.0,"Inscreva-se no canal : http://goo.gl/XVgyo

Pixote interpreta a música ""Mande Um sinal"" no show ""Pixote - 15 Anos - Ao Vivo Em São Paulo""

Em 2007, o Pixote completou 15 anos de carreira e, para comemorar, gravou seu primeiro DVD. O álbum ""15 Anos - Vem Pro Samba"", registrado no Nação Tan Tan, em São Paulo, apresenta uma releitura dos maiores êxitos do grupo, com canções que resumem toda a discografia dos músicos. O trabalho traz os grandes sucessos ""Insegurança"" e ""Mande Um Sinal"", além de extras especialmente escolhidos para os fãs, com imagens raras, gravações caseiras e a história do conjunto contada com muita irreverência e emoção.

▶︎ Ouça Agora: 
Spotify: https://goo.gl/WD6ZQx
iTunes: https://goo.gl/Hou81g
Deezer: https://goo.gl/AkYZjE
Napster: https://goo.gl/TWT4E1

Acompanhe:
Facebook: https://www.facebook.com/GravadoraAtracao
Instagram: http://instagram.com/gravadoraatracao
Site: http://www.atracao.com.br
Twitter: http://www.twitter.com/atracaoonline

Siga o #Pixote nas redes sociais:
Facebook: https://www.facebook.com/grupopixote
Instagram: https://www.instagram.com/grupopixote/
Twitter: https://twitter.com/GrPixote
YouTube: https://www.youtube.com/user/Grupopixoteoficial1

▶︎ CONFIRA TAMBÉM
Brazil Música: https://www.youtube.com/brazilmusica/
Cultura Reggae: https://www.youtube.com/brazilroots/
Atração Católica: https://www.youtube.com/AtracaoCatolica

Mande Um Sinal
(André Renato, Felipe Silva)

Sonhei contigo, ooooh!
Agora eu sei
Era você e eu não enxerguei
Como no velho ditado eu falhei
Só dei valor quando eu te perdi, vacilei
Vem me perdoar!
Estou perdido, ooooh!
Meu coração,
Quer se vingar de tudo o que passou
Quer maltratar, me fazer sofredor
Não deixa eu pensar em mais nada a não ser
Nesse amor

Mande um Sinal
Da um alo, da uma chance pro amor, pois eu não tô legal
Mande um sinal
Se a saudade aumentar vai ser golpe fatal
Mande um sinal
Eu preciso dizer que a minha vida parou sem você, tá um caos

Sonhei contigo, ooooh
Agora eu sei
Era você e eu não enxerguei
Como no velho ditado eu falhei
Só dei valor quando eu te perdi, vacilei
Vem me perdoar
Estou perdido, ooooh
Meu coração,
Quer se vingar de tudo o que passou
Quer maltratar, me fazer sofredor
Não deixa eu pensar em mais nada a não ser
Nesse amor

Mande um Sinal
Da um alo, da uma chance pro amor, pois eu não tô legal
Mande um sinal
Se a saudade aumentar vai ser golpe fatal
Mande um sinal
Eu preciso dizer que a minha vida parou sem você, ta um caos!

Veja mais do artista em: https://www.youtube.com/playlist?list=PLetMqb-K9XwhkVnnVKbgF0rE3wMgXDnBv

#pixote #pixote15anos #mandeumsinal #atracaodivulga #atracaofonografica",True,True,33638166.0,3beOCT1wZvgiSANG0dKjjO,2007-10-01,2007-10-01
10125,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Saudade Arregaça,Saudade Arregaça,single,spotify:track:0O9dWZhjnYjzPqqFpj4cTb,0.667,0.647,10.0,-9.173,0.0381,0.524,0.0,0.0613,0.962,179.895,194168.0,https://www.youtube.com/watch?v=QxamVP2dJCA,Pixote - Nem de Graça / Saudade Arregaça (Ao Vivo) - DVD Fã de Carteirinha Sunset,Grupo Pixote,447341913.0,1981073.0,21058.0,"Essa Faixa Faz Parte do DVD Fã de Carteirinha Sunset
Contato GRShows - 11 2533-6018

Siga o Grupo Pixote nas redes sociais!

Instagram: https://www.instagram.com/grupopixote/
Facebook: https://www.facebook.com/grupopixote
Youtube:    https://www.youtube.com/c/GrupoPixote

Gestão: GRshow/Alex Calil
https://www.instagram.com/grshows/

Tráfego: Alex Giron / Icaro Tavares

Letra
Nem de Graça 

É que não sobrou espaço pra outro alguém
Minha saudade só cabe no teu abraço, no de mais ninguém

Tenho dó de quem me conhecer agora
Que todo amor eu tô jogando fora
E qualquer um que bate aqui nesse meu coração
Não passa nem da porta

Se essa boca não beijasse tão bem
Se esse abraço não fosse tão massa
Se que saber se eu quero outro alguém
Nem de graça, nem de graça.

Saudade Arregaça

Fica a pergunta no ar
Será que dessa vez a gente vai dar certo?
Tão perto, e o nosso futuro tão incerto

E se a gente parar
Será que o nosso coração aguenta?
Nem tenta se não quiser ficar

Daqui pra frente é tudo ou nada
Não há espaço pra meias palavras
Se for pra ser metade, deixa como está

Tudo ou nada
Se for amor, cê fica e tudo passa
Se for embora, tá na cara
Saudade arregaça

Tá na sua mão, agora é tudo ou nada
Se for amor, cê fica e tudo passa
Se for embora, tá na cara
Saudade arregaça.",True,True,30262724.0,0O9dWZhjnYjzPqqFpj4cTb,2019-02-08,2019-02-08
10126,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Supe Perder,"Nuestras Canciones Romanticas Favoritas ""20 Exitazos""",album,spotify:track:6NUoNxL3tWnICLhFQ5obEW,0.707,0.635,1.0,-6.486,0.0251,0.0259,0.0,0.0714,0.929,107.33,177853.0,https://www.youtube.com/watch?v=zYtZOAKA5iU,Los Caminantes - Supe Perder (Video Clip) Remasterizado [1983],MASTER MUSIC BOX,132729.0,1625.0,97.0,,False,False,60902496.0,6NUoNxL3tWnICLhFQ5obEW,1999,1999-01-01
10127,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Entre Más Lejos Me Vaya,"Nuestras Canciones Romanticas Favoritas ""20 Exitazos""",album,spotify:track:1Fsh5wWvmeIPwIZBgnN7XJ,0.703,0.551,9.0,-6.592,0.0359,0.603,0.0,0.109,0.693,93.478,170520.0,https://www.youtube.com/watch?v=OjIelDvhitY,Los Caminantes - Entre mas lejos me vaya - HQ - Con Letra,Parentesis Musical,53428.0,620.0,28.0,"Entre Mas Lejos Me Vaya
Los Caminantes

Entre más lejos me vaya
Más me acuerdo yo de ti
Entre más sea la distancia
Más te quiero junto a mi
Yo quisiera olvidarte
Y acabar con mi sufrir
Pero no puedo olvidarte
Por que pienso solo en ti
Entre más lejos me vaya
Yo te quiero mucho más
Entre más sea la distancia
Quiero pronto regresar
Para ver tus lindos ojos
Para oír tu dulce voz
Por que no me importa nada
Hasta que tenga tu amor
Yo te quiero vida mia
No lo puedo yo negar
Por que sueño con el día
En que me puedas amar
Solo pido amiga mia
Un poquito de piedad
Que me llenes de alegría
Y me dejes regresar

Entre más lejos me vaya
Yo te quiero mucho más
Entre más sea la distancia
Quiero pronto regresar
Para ver tus lindos ojos
Para oír tu dulce voz
Por que no me importa nada
Hasta que tenga tu amor
Yo te quiero vida mia
No lo puedo yo negar
Por que sueño con el día
En que me puedas amar
Solo pido amiga mia
Un poquito de piedad
Que me llenes de alegría
Y me dejes regresar

Los Caminantes es un grupo musical mexicano originario de San Francisco del Rincón, Guanajuato liderado por el cantante y compositor Agustín Ramírez. Originalmente llamados Los Caminantes Aztecas, el grupo fue iniciado en 1976 por los hermanos Ramírez: Agustín Ramírez (en la voz), Brígido Ramírez (en el bajo), Horacio Ramírez (en la guitarra) y Bernardo Ramírez (en los teclados). En 1982, hermano menor Martín Ramírez sustituye a Bernardo en los teclados. Más tarde se incluyó a Humberto ""Pecas"" Navarro como su baterista. El grupo lanzó su primer álbum Supe Perder​ en 1983. Este incluyó los éxitos ""Supe Perder"", ""Para Que Quieres Volver"" y ""Dime Si Me Quieres.""
Desde mediados de 1980 hasta mediados de 1990, el grupo tuvo una serie de álbumes éxito en las listas de popularidad de Billboard, tales como el álbum De Guanajuato... Para América!​ lanzado en 1986, el cual incluía la exitosa canción, ""Amor Sin Palabras."" Fue entonces que una tragedia ocurrió en el grupo cuando en 1987 el hermano menor, Martín, murió en un accidente de autobús. Ese mismo año se le dedicó un álbum tributo llamado Gracias Martín.",False,False,31416730.0,1Fsh5wWvmeIPwIZBgnN7XJ,1999,1999-01-01
10128,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Para Qué Quieres Volver,"Nuestras Canciones Romanticas Favoritas ""20 Exitazos""",album,spotify:track:5mqGns8pOrveF3VQessfVO,0.745,0.619,0.0,-6.595,0.0259,0.181,0.0,0.497,0.795,99.273,166947.0,https://www.youtube.com/watch?v=7VoufY50GYw,Los Caminantes - Para Que Quieres Volver (Canción Completa),Luna Music,20193692.0,89871.0,1282.0,"Para Que Quieres Volver, éxito de Los Caminantes del disco Celebrando Nuestro 25 Aniversario
Productor:  Abel De Luna. Ayudanos llegar a 50K Seguidores: https://bit.ly/LUNA-YT
Descarga:/Stream: https://hyperurl.co/caminantes25aniver

#LunaMusic #LosCaminantes #ParaQueQuieresVolver

@Luna Music
Contrataciones / Oficina (213) 745 - 6224
@Luna Management
https://www.lunotas.com

Letra: 
Para que quieres volver
Si lo nuestro termino
Hace tiempo que jure
Hace tiempo que jure
Nunca más volver contigo.
Para que quieres volver
Cuando todo has destruido
No pensaste en mí querer
No pensaste en mí querer
Y hoy quieres volver conmigo.
No quiero volverte a ver
Por que todavía te quiero
Y al mirarte otra vez
Yo querré volver contigo
Para que quieres volver
Cuando mucho me has herido
Si sabias de mi querer y lo
Echaste al olvido.
No…",True,True,32601983.0,5mqGns8pOrveF3VQessfVO,1999,1999-01-01
10129,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Amor Sin Palabras,"Nuestras Canciones Romanticas Favoritas ""20 Exitazos""",album,spotify:track:199p1rquWNc5inYj6u8UhW,0.621,0.795,3.0,-5.31,0.0287,0.231,0.0,0.164,0.784,96.801,193880.0,https://www.youtube.com/watch?v=bgsUYSx57uM,Los Caminantes - Amor Sin Palabras (Audio),LosCaminantesVEVO,14094354.0,62867.0,1088.0,"Music video by Los Caminantes performing Amor Sin Palabras (Audio). (C) 2018 Sony Music Entertainment US Latin LLC

http://vevo.ly/pbsHUN",True,True,35632240.0,199p1rquWNc5inYj6u8UhW,1999,1999-01-01
10130,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Todo Me Gusta de Ti,"Nuestras Canciones Romanticas Favoritas ""20 Exitazos""",album,spotify:track:6uZkCMDKvKw5r6qaiYM3J2,0.616,0.521,0.0,-8.39,0.0247,0.703,0.0,0.104,0.689,101.206,164107.0,https://www.youtube.com/watch?v=Npw_NmSsV4w,Los Caminantes - Todo Me Gusta De Ti (Official Video),LosCaminantesVEVO,31863784.0,106038.0,2082.0,"Haz clic aquí para escuchar a Los Caminantes en:
Spotify: https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut
Apple Music: https://music.apple.com/us/artist/los-caminantes/7046320
Google Play: https://play.google.com/store/music/artist/Los_Caminantes?id=A5zewbvzxu56xczggtnau2q2y6m&hl=es
Amazon Music: https://www.amazon.com/Los-Caminantes/e/B000AQ2PMK

Otros videos de Los Caminantes:
Lagrimas Al Recordar: https://www.youtube.com/watch?v=QlaDRSsFz88
Ven y Abrázame: https://www.youtube.com/watch?v=bNGQoELu2II

Suscríbete al canal de Los Caminantes en YouTube: https://www.youtube.com/channel/UC5qVlmd446yyavYNgFOoI2g

Letras:

Cuando estoy solo contigo
me ha gustado contemplar
el destello de tus ojos
y tu forma de mirar
me gustan tus labios rojos
y hasta el modo de besar
pero siempre me ha gustado
esa tu forma de amar

todo me gusta de ti
de ti todo me ha gustado
contigo yo soy feliz
feliz yo soy a tu lado

yo tambien te hago feliz
siempre que estas a mi lado
juntos nos gusta vivir
juntos para siempre amarnos

soy tan feliz contigo que el estar sin ti
se me hace mas eterno y atravez del tiempo
te quiero mas y mas por que el estar
juntos los dos es para amarnos.

todo me gusta de ti
de ti todo me ha gustado
contigo yo soy feliz
feliz yo soy a tu lado

yo tambien te hago feliz
siempre que estas a mi lado
juntos nos gusta vivir
juntos para siempre amarnos


Written by: Augustín Ramírez / Cuto Estévez.

#LosCaminantes #TodoMeGustaDeTi #RegionalMexicano",True,True,19712599.0,6uZkCMDKvKw5r6qaiYM3J2,1999,1999-01-01
10131,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Ángel de la Mañana,"15 Exitos, Vol. I",album,spotify:track:7rcVxm6J2GC1Wg3ucPpFyH,0.687,0.458,3.0,-13.293,0.0348,0.24,0.0,0.11,0.913,94.707,165960.0,https://www.youtube.com/watch?v=rzEFCcuY9z8,Los Caminantes - Angel de la Manana,Acariciando El Recuerdo,124040.0,543.0,10.0,Videos De Baladas En Español,False,False,17685976.0,7rcVxm6J2GC1Wg3ucPpFyH,1999-07-20,1999-07-20
10132,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Dime la Verdad,Tesoros De Coleccion: Lo Romantico De...,album,spotify:track:3mAWuYjgX0aZ5i2BIsZHTm,0.429,0.531,11.0,-6.378,0.0381,0.571,0.0,0.205,0.571,203.887,179867.0,https://www.youtube.com/watch?v=yxq2VEclMZI,Los Caminantes - Dime la Verdad (Audio),LosCaminantesVEVO,10893371.0,30149.0,428.0,"Music video by Los Caminantes performing Dime la Verdad (Audio). (C) 2018 Sony Music Entertainment US Latin LLC

http://vevo.ly/TAeJeX",True,True,14739870.0,3mAWuYjgX0aZ5i2BIsZHTm,2005-02-15,2005-02-15
10133,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Maria Elena,20 Cumbias Sin Parar,album,spotify:track:6T7cObHwYZsOhNb8dzGea3,0.784,0.801,8.0,-5.157,0.0337,0.53,0.0,0.0862,0.969,104.769,193813.0,https://www.youtube.com/watch?v=s3vUlbfr9XE,MARIA ELENA --- LOS CAMINANTES (VÍDEO OFICIAL 2020) ARPORT HONDURAS,ArPort Centroamerica,754110.0,4966.0,147.0,"A Maria Elena yo vine a ver
Y a proponerle todo mi querer
Le dije quiero ser tu marido
Porque te adoro, linda mujer
Ella me dijo te aceptaré
Ya te soñaba, mi corazón
Y por las noches ya te esperaba
¿Por qué has tardado mi dulce amor?
Y con un beso lleno de amor
Yo le he entregado mi corazón
Porque yo quiero a mi morenita
Y estar con ella es mi ilusión
María, María, María Elena
Mari, María, linda morena
María, María, María Elena
Mari, María, linda morena
María, María, María Elena
Mari, María, linda morena
Quiero besar tu lindo pelo
Quiero besar tus labios rojos
Que lindo pelo, que lindo cuerpo
Pero más lindos tienes tus ojos
Ven a mis brazos, linda morena
Y disfrutemos de nuestro amor
Si por las noches tú me soñabas
Yo ya deseaba el darte mi amor
Yo me retiro con mi morena
Porque con ella ya me casé
Vamos buscando una casita
Donde dichosa siempre la haré
María, María, María Elena
Mari, María, linda morena
María, María, María Elena
Mari, María, linda morena
María, María, María Elena
Mari, María, linda morena
Quiero besar tu lindo pelo
Quiero besar tus labios rojos
Que lindo pelo, que lindo cuerpo
Pero más lindos tienes tus ojos
Ya me retiro con mi morena
Porque con ella ya me casé
Vamos buscando una casita
Donde dichosa siempre la haré
María, María, María Elena
Mari, María, linda morena
María, María, María Elena
Mari, María, linda morena
María, María, María Elena
Mari, María, linda morena
Fuente: Musixmatch
Compositores: Hermenegildo Garcia Flores
Letra de Maria Elena © Beechwood De Mexico Sa De Cv, Beechwood De Mexico S.a De C.v
Disponible en

Spotify
ArPort Youtube
Deezer

Play Música
Descripción
Artista: Los Caminantes
Álbum: 20 Cumbias Sin Parar
Fecha de lanzamiento: 2002
Género: Cumbia",False,False,19462542.0,6T7cObHwYZsOhNb8dzGea3,2002-08-20,2002-08-20
10134,Los Caminantes,https://open.spotify.com/artist/6ziEnj8UydSg8dr68C3aut,Cuando Dos Almas,"15 Exitos, Vol. I",album,spotify:track:5GdtZl7qkwkZBLrZGebhLu,0.559,0.296,7.0,-19.28,0.0387,0.281,1.32e-06,0.267,0.949,188.803,169427.0,https://www.youtube.com/watch?v=37a4KQPpdsc,Los Caminantes - Cuando Dos Almas (Audio),LosCaminantesVEVO,5208749.0,30959.0,593.0,"Music video by Los Caminantes performing Cuando Dos Almas (Audio). (C) 2018 Sony Music Entertainment US Latin LLC

http://vevo.ly/CQ6N6d",True,True,15464245.0,5GdtZl7qkwkZBLrZGebhLu,1999-07-20,1999-07-20
